CustomerID,Name,Gender,City,State Code,State,Zip Code,Country,Continent,Birthday
370829,Roy Horne,Male,Didsbury,AB,Alberta,T0M 0W0,Canada,North America,9/6/1975
370964,Freeman Gaither,Male,Lavaltrie,QC,Quebec,J0K 1H0,Canada,North America,2/2/1955
371426,Samuel Berry,Male,Caledon East,ON,Ontario,L0N 1E0,Canada,North America,11/28/1940
371459,Eleanor Hartley,Female,Malton,ON,Ontario,L4T 1A8,Canada,North America,11/16/1977
371706,Peter Schaper,Male,Edmonton,AB,Alberta,T5J 2R4,Canada,North America,9/30/1949
372075,Robert Gulley,Male,Unionville,ON,Ontario,L3R 0L7,Canada,North America,11/15/1954
372299,Kathryn Watkins,Female,Preston,ON,Ontario,N3H 3M9,Canada,North America,8/20/1992
372304,William Taylor,Male,Trail,BC,British Columbia,V1R 3W5,Canada,North America,4/3/1977
372379,Edward Murray,Male,Paris,ON,Ontario,N3L 1K7,Canada,North America,5/23/1958
372476,Jose Taranto,Male,Mayne Island,BC,British Columbia,V0N 2J0,Canada,North America,6/7/1968
372516,James Billings,Male,Toronto,ON,Ontario,M5J 2N1,Canada,North America,2/12/1945
372525,Howard Shepherd,Male,Strongfield,SK,Saskatchewan,S4P 3Y2,Canada,North America,6/9/1952
372672,Leo Goyette,Male,Montreal,QC,Quebec,H3B 2M3,Canada,North America,10/22/1958
372694,Douglas Stockard,Male,STAVELY,AB,Alberta,T0L 1Z0,Canada,North America,8/4/1997
373120,Richard Wilson,Male,KINGSTON,ON,Ontario,K7L 1C2,Canada,North America,3/11/1954
373334,Alexander Jennings,Male,Montreal,QC,Quebec,H3C 5K4,Canada,North America,8/11/1947
373683,Steven Roberson,Male,Campbell River,BC,British Columbia,V9W 2L9,Canada,North America,1/17/1994
373738,Joseph Davis,Male,Sudbury,ON,Ontario,P3E 5B2,Canada,North America,4/10/1948
373746,Megan Roundy,Female,Chicoutimi,QC,Quebec,G7G 2S4,Canada,North America,6/22/1991
373815,Michael Hall,Male,Beaver Creek,YT,Yukon,Y0B 1A0,Canada,North America,11/11/1994
373822,Kim Braun,Female,St Laurent,QC,Quebec,H4S 1H3,Canada,North America,5/16/1956
373938,Stephen Sterling,Male,Temagami,ON,Ontario,P0H 2H0,Canada,North America,11/7/1951
374045,Diane Gilmore,Female,Montreal,QC,Quebec,H3C 5K4,Canada,North America,12/14/1939
374192,Sheryl Rickard,Female,Hughenden,AB,Alberta,T0B 2E0,Canada,North America,8/24/1945
374235,Elia Garcia,Female,Peace River,AB,Alberta,T8S 1V9,Canada,North America,5/8/1993
374242,Carol Abraham,Female,Hull,QC,Quebec,S4P 3Y2,Canada,North America,2/18/1951
374334,John Baker,Male,Innisfree,AB,Alberta,T0B 2G0,Canada,North America,9/5/1986
374580,Lucila Hession,Female,Toronto,ON,Ontario,M1S 1T4,Canada,North America,9/9/1990
374720,Dawn Nino,Female,Toronto,ON,Ontario,M5H 1P6,Canada,North America,8/7/1935
374823,Robert Lineberger,Male,Toronto,ON,Ontario,M1S 1T4,Canada,North America,8/28/2001
375225,Joseph Morales,Male,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,11/15/1945
375359,Mark Cox,Male,Port Colborne,ON,Ontario,L3K 3M2,Canada,North America,6/5/1952
375376,Maynard Hazelwood,Male,Hamilton,ON,Ontario,L8P 1P8,Canada,North America,7/8/1950
375384,Nina Machado,Female,Toronto,ON,Ontario,M1S 1T4,Canada,North America,10/18/1987
375538,Edgar Williams,Male,Ottawa,ON,Ontario,K2P 0K1,Canada,North America,9/7/1951
375770,John Elswick,Male,Windsor,ON,Ontario,N9A 1H9,Canada,North America,10/29/1988
376019,Lisa Parkes,Female,Windsor,ON,Ontario,N9A 1H9,Canada,North America,1/21/1964
376037,Donna Holbrook,Female,Lambeth,ON,Ontario,N0L 1S2,Canada,North America,11/4/1969
376053,Helen Dobos,Female,Winnipeg,MB,Manitoba,R3C 0C4,Canada,North America,1/15/1984
376607,Monnie Terry,Female,Grande Prairie,AB,Alberta,T8V 0S1,Canada,North America,8/7/1955
376862,Christina Conger,Female,Toronto,ON,Ontario,M9N 1G4,Canada,North America,12/3/1959
376933,Stephanie Nolan,Female,Grande Cache,AB,Alberta,T0E 0Y0,Canada,North America,9/21/1951
376965,Thomas Summers,Male,Victoria,BC,British Columbia,V8R 5A7,Canada,North America,5/25/1972
376977,William Schmidt,Male,Sherbrooke,QC,Quebec,J1H 1R4,Canada,North America,9/8/1971
377340,Donald Williams,Male,Estevan,SK,Saskatchewan,S4A 0W6,Canada,North America,8/29/1974
377487,Francisco Alexander,Male,Cornwall,ON,Ontario,K6J 3P7,Canada,North America,2/1/1960
377521,Steve Lowe,Male,Jasper,AB,Alberta,T0E 1E0,Canada,North America,4/1/1987
377690,John Rodriguez,Male,Montreal,QC,Quebec,H3B 4W8,Canada,North America,5/6/1936
377745,Nicholas Nall,Male,St Gedeon De Beauce,QC,Quebec,G0M 1T0,Canada,North America,3/26/1969
377854,Clarence Bell,Male,Toronto,ON,Ontario,M5T 1T4,Canada,North America,10/4/1969
378008,Noel Nanney,Male,Brampton,ON,Ontario,L6W 1Z2,Canada,North America,1/23/1952
378023,Holly Tait,Female,Saskatoon,SK,Saskatchewan,S7K 1W8,Canada,North America,3/5/1935
378059,Robert Lewis,Male,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,9/3/1977
378064,Sandra Britton,Female,Edmonton,AB,Alberta,T5J 2R4,Canada,North America,3/8/1940
378117,Rita Butler,Female,Chicoutimi,QC,Quebec,G7H 5G3,Canada,North America,3/17/1974
378411,Derrick Davenport,Male,Shawinigan,QC,Quebec,G9N 3B6,Canada,North America,3/8/1967
378574,Sol Barron,Female,Giscome,BC,British Columbia,V0J 3C0,Canada,North America,2/3/1981
378610,Douglas Davis,Male,Winnipeg,MB,Manitoba,R3B 3K6,Canada,North America,12/4/1953
378751,Stephanie Mills,Female,Montreal,QC,Quebec,H3C 5K4,Canada,North America,3/10/1976
378833,April Sato,Female,Oakville,ON,Ontario,L6L 2X5,Canada,North America,5/29/1941
379002,Joshua George,Male,Montreal,QC,Quebec,H3C 3X6,Canada,North America,5/27/1959
379021,Nicholas McCrae,Male,Montreal,QC,Quebec,H3C 5K4,Canada,North America,12/11/1941
379142,Charles Morrissey,Male,Halifax,NS,Nova Scotia,B3K 1N7,Canada,North America,9/24/1993
379536,Coleman Smith,Male,Thorhild,AB,Alberta,T0A 3J0,Canada,North America,4/1/1978
379770,Louis Stringfellow,Male,Calgary,AB,Alberta,T2N 2A7,Canada,North America,8/4/1969
379953,Shaun Tillman,Male,Grande Prairie,AB,Alberta,T1V 1N2,Canada,North America,7/1/1999
380032,Christina Freeman,Female,Toronto,ON,Ontario,M5T 1T4,Canada,North America,7/15/1967
380256,Rodney Prince,Male,Rosetown,SK,Saskatchewan,S7K 1W8,Canada,North America,12/5/1981
380313,Kevin Peter,Male,Vancouver,BC,British Columbia,V6C 1B4,Canada,North America,3/26/1972
380462,Doris Orr,Female,Coe Hill,ON,Ontario,K0L 1P0,Canada,North America,5/6/1974
380675,Lee Neeley,Female,Foam Lake,SK,Saskatchewan,S4P 3Y2,Canada,North America,8/22/1967
380891,David Burgess,Male,Rock Creek,BC,British Columbia,V0H 1Y0,Canada,North America,9/11/1976
380931,William Post,Male,Toronto,ON,Ontario,M2J 3T7,Canada,North America,1/30/1956
381061,Amos Dill,Male,Saskatoon,SK,Saskatchewan,S7K 1W8,Canada,North America,1/10/1971
381140,Merle Sutton,Female,Toronto,ON,Ontario,M4P 1E4,Canada,North America,2/8/1962
381188,Albert Hood,Male,Mayo,YT,Yukon,Y0B 1M0,Canada,North America,10/24/1963
381223,Amy Cribbs,Female,Slave Lake,AB,Alberta,T0G 2A2,Canada,North America,7/26/1936
381230,William Brown,Male,Prince Albert,SK,Saskatchewan,S6V 5R4,Canada,North America,10/24/1939
381255,Vikki Heskett,Female,Sault Ste Marie,ON,Ontario,P6A 1Z2,Canada,North America,2/10/2000
381459,Patrick Foley,Male,Richmond Hill,ON,Ontario,L4C 3Y2,Canada,North America,2/18/1973
381656,Marie Lewis,Female,Fort Saskatchewan,AB,Alberta,T8L 2H4,Canada,North America,3/9/1935
381830,David Franklin,Male,Edmonton,AB,Alberta,T2P 3Z3,Canada,North America,6/4/1959
381991,Helen Sonnier,Female,Montreal,QC,Quebec,H3B 4W8,Canada,North America,10/3/1999
382089,Adele Beatty,Female,St Sebastien De Frontenac,QC,Quebec,G0Y 1M0,Canada,North America,1/2/1963
382095,Sarah Riser,Female,Sidney,BC,British Columbia,V8L 1X3,Canada,North America,7/26/1948
382178,Troy Ruch,Male,Halifax,NS,Nova Scotia,B3K 5M1,Canada,North America,8/17/1935
382291,Heidi Exum,Female,Montreal,QC,Quebec,H3C 5K4,Canada,North America,9/22/1960
382347,Mary Monroe,Female,Woodbridge,ON,Ontario,L0L 0L0,Canada,North America,4/10/1964
382379,Michael Miller,Male,Toronto,ON,Ontario,M5J 2R8,Canada,North America,9/29/2000
382489,Barbara Baker,Female,Vidir,MB,Manitoba,R3C 3V6,Canada,North America,9/26/1953
382538,Michele Ortega,Female,Toronto,ON,Ontario,M3B 2W6,Canada,North America,11/25/1935
382539,Mayra Bramble,Female,Brampton,ON,Ontario,L6T 3W9,Canada,North America,1/20/1992
382565,Stephen Matthews,Male,Dillon,SK,Saskatchewan,S4P 3Y2,Canada,North America,5/1/1963
382843,Harold Chang,Male,Malton,ON,Ontario,L4T 1A8,Canada,North America,2/12/1964
382932,Michael French,Male,Toronto,ON,Ontario,M1E 3T8,Canada,North America,12/27/1950
382960,Velia Phillips,Female,Winnipeg,MB,Manitoba,R3B 3K6,Canada,North America,12/10/2000
383007,Michelle Lafountain,Female,Ottawa,ON,Ontario,K2H 5B6,Canada,North America,12/16/1982
383111,Ross Steadham,Male,Ellerslie,PE,Prince Edward Island,C0B 1J0,Canada,North America,5/4/1991
383155,Chris Hawkins,Male,Blackstock,ON,Ontario,L0B 1B0,Canada,North America,4/26/1956
383207,Robert Brown,Male,Quebec,QC,Quebec,G1V 3V5,Canada,North America,6/18/1974
383209,Nina Levine,Female,Harrow,ON,Ontario,N0R 1G0,Canada,North America,2/24/2000
383279,Neal Hirsch,Male,Richmond Hill,ON,Ontario,L4C 3Y2,Canada,North America,5/31/1994
383459,Clarence Collins,Male,Oakville,ON,Ontario,L6J 3X4,Canada,North America,10/9/1984
383528,Susan Scudder,Female,Warren,ON,Ontario,P0H 2N0,Canada,North America,12/9/1999
383902,Theresa McCormick,Female,Medicine Hat,AB,Alberta,T1A 0N1,Canada,North America,7/26/1997
384493,James Valentin,Male,Stirling,AB,Alberta,T0K 2E0,Canada,North America,6/14/1983
384783,Steven Mason,Male,Burlington,ON,Ontario,L7R 2G6,Canada,North America,1/12/2002
384911,Lizzie Bivona,Female,Toronto,ON,Ontario,M1H 1A8,Canada,North America,12/7/1967
385255,Josephine Callahan,Female,Toronto,ON,Ontario,M4K 1A6,Canada,North America,11/10/1957
385309,Michael Garcia,Male,Cornwall,ON,Ontario,K6J 3R2,Canada,North America,11/4/1945
385392,Maurine Wolfe,Female,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1/11/1979
385527,Raymond Taylor,Male,Toronto,ON,Ontario,M5J 2N1,Canada,North America,12/15/1943
385590,Marcus Jackson,Male,Thamesville,ON,Ontario,N0P 2K0,Canada,North America,8/31/1937
385627,John Prince,Male,Claresholm,AB,Alberta,T0L 0T0,Canada,North America,11/15/1997
385643,Michael Pulido,Male,Nanaimo,BC,British Columbia,V9R 3A8,Canada,North America,3/12/1940
385734,David Culbertson,Male,Sidney,BC,British Columbia,V8L 1X3,Canada,North America,8/28/1994
385794,John Hess,Female,Red Lake,ON,Ontario,P0V 2M0,Canada,North America,4/25/1959
385817,Dennis Moody,Male,Timmins,ON,Ontario,P4N 1C3,Canada,North America,5/1/1945
385854,Ruth Erdmann,Female,Vancouver,BC,British Columbia,V5M 3M5,Canada,North America,9/25/1987
385893,Willie Lauer,Male,Oil Springs,ON,Ontario,N0N 1P0,Canada,North America,4/4/1952
385971,Staci Harris,Female,Oshawa,ON,Ontario,S4P 3Y2,Canada,North America,7/8/1970
386552,Mary Hammock,Female,Malartic,QC,Quebec,J0Y 1Z0,Canada,North America,10/6/1938
386574,Richard Keith,Male,Toronto,ON,Ontario,M5J 2R8,Canada,North America,12/7/1987
386609,Catherine McRee,Female,London,ON,Ontario,N5W 5K6,Canada,North America,11/4/1984
386720,Meghan Brickey,Female,Surrey,BC,British Columbia,V3T 4Y5,Canada,North America,7/11/1978
387016,Joyce Schneider,Female,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,7/27/1982
387136,Peter Dunbar,Male,Parksville,BC,British Columbia,V9P 1R1,Canada,North America,2/2/1999
387148,Marianna Carroll,Female,Castor,AB,Alberta,T0C 0X0,Canada,North America,12/21/1957
387369,Evelyn Gutierrez,Female,Glenfinnan,PE,Prince Edward Island,C1B 0Z9,Canada,North America,9/12/1984
387372,Stepanie Soares,Female,Toronto,ON,Ontario,M9N 1G4,Canada,North America,1/23/1938
387530,Kevin Houser,Male,Orillia,ON,Ontario,L3V 1T4,Canada,North America,9/2/1977
387658,William Conn,Male,Toronto,ON,Ontario,M5T 1T4,Canada,North America,10/1/1957
387704,Michelle Scoggins,Female,Lethbridge,AB,Alberta,T1J 2J7,Canada,North America,1/13/1965
387809,Linda Anderson,Female,Vancouver,BC,British Columbia,S4P 3Y2,Canada,North America,11/16/1935
388230,Julia Hobbs,Female,Red Deer,AB,Alberta,T4N 2A6,Canada,North America,1/30/1949
388276,Oliver Fraley,Male,Toronto,ON,Ontario,M8W 4Y4,Canada,North America,12/7/1961
388302,Kathryn Rush,Female,Quesnel,BC,British Columbia,V2J 2R5,Canada,North America,12/15/1939
388416,Janice Moore,Female,West Vancouver,BC,British Columbia,V7V 1Y8,Canada,North America,5/10/1997
388422,John Hawthorne,Male,Birch Hills,SK,Saskatchewan,S4P 3Y2,Canada,North America,7/28/1974
388648,Kim Babcock,Female,Clyde River,NU,Nunavut,X0A 0E0,Canada,North America,7/3/1949
388855,Natasha Stacey,Female,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,3/27/1967
388968,Bernice Reed,Female,Grise Fiord,NU,Nunavut,X0A 0J0,Canada,North America,11/21/1944
388990,Robert Magers,Male,Calgary,AB,Alberta,T2P 0W4,Canada,North America,7/2/1960
389013,Carolyn Benn,Female,Campbellford,ON,Ontario,K0L 1L0,Canada,North America,5/10/1976
389130,Keith Montgomery,Male,Mount Herbert,PE,Prince Edward Island,C1B 3M8,Canada,North America,7/18/1997
389303,Mark Whitt,Male,Fort St John,BC,British Columbia,V1J 3Y7,Canada,North America,3/12/1985
389346,Sandra Cox,Female,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,12/1/1988
389421,Jennifer Johnson,Female,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,10/4/1995
389462,Mary Korman,Female,Trois Rivieres,QC,Quebec,G9A 5S8,Canada,North America,7/1/1993
389486,William Weatherford,Male,Stayner,ON,Ontario,L0M 1S0,Canada,North America,4/13/1972
389532,William Garcia,Male,Leamington,ON,Ontario,N8H 3B1,Canada,North America,5/3/1992
389592,David Lanza,Male,Fort St John,BC,British Columbia,V1J 4M7,Canada,North America,11/27/1973
389928,Felix Thompson,Male,Toronto,ON,Ontario,M5H 1P6,Canada,North America,6/22/1996
390031,Toni Ladouceur,Female,Chatham,ON,Ontario,N7M 2G9,Canada,North America,5/22/1946
390201,Joshua Daily,Male,Guelph,ON,Ontario,N1H 2W8,Canada,North America,9/4/1979
390781,Steve Dwyer,Male,Montreal,QC,Quebec,H4J 1M9,Canada,North America,10/27/1956
390804,Alphonso Simon,Male,L'etape,QC,Quebec,H0H 0H0,Canada,North America,5/13/1947
390807,Daniel Taylor,Male,Toronto,ON,Ontario,M6E 1R1,Canada,North America,2/15/1973
390926,Grace Schweitzer,Female,Montreal,QC,Quebec,H2K 4J5,Canada,North America,10/2/1996
391003,Ashley Jackson,Female,Unionville,ON,Ontario,L3R 0L7,Canada,North America,3/30/1942
391082,Jena Bryant,Female,Qualicum Beach,BC,British Columbia,V9K 1L6,Canada,North America,2/15/1954
391353,Caleb Lomas,Male,Trail,BC,British Columbia,V1R 3W5,Canada,North America,1/12/1983
391380,Bernice Sanchez,Female,Quebec,QC,Quebec,G1R 1B8,Canada,North America,12/21/1941
391464,Phyllis Taylor,Female,Toronto,ON,Ontario,M4A 2M5,Canada,North America,4/22/1987
391619,James Hicks,Male,Sherbrooke,QC,Quebec,J1H 1R4,Canada,North America,9/7/1945
391687,Robert Yeomans,Male,Whistler,BC,British Columbia,V0N 1B0,Canada,North America,3/24/1938
391733,David Johnson,Male,Grande Prairie,AB,Alberta,T8V 2V4,Canada,North America,4/12/2000
391761,Regina Meyer,Female,Sudbury,ON,Ontario,P3E 5K3,Canada,North America,11/9/1950
391900,Robert Cover,Male,South Pickering,ON,Ontario,L1V 1S8,Canada,North America,1/27/1994
392041,Charles Vasquez,Male,Calgary,AB,Alberta,T2N 2A7,Canada,North America,8/2/1957
392118,James Bell,Male,Montreal,QC,Quebec,H3K 2C3,Canada,North America,3/3/1950
392187,Martin Gray,Male,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,3/8/1986
392359,Susan Seaman,Female,Toronto,ON,Ontario,M5T 1T4,Canada,North America,4/6/1986
392372,Ellen Bentley,Female,Toronto,ON,Ontario,M4W 1J7,Canada,North America,3/15/1967
392374,Richard Hungate,Male,Rolphton,ON,Ontario,K0J 2H0,Canada,North America,7/27/1943
392376,Samuel Close,Male,Kemptville,ON,Ontario,K0G 1J0,Canada,North America,6/21/1942
392676,Blanche Lima,Female,Prince George,BC,British Columbia,V2L 5E5,Canada,North America,12/27/1971
392703,William Woodhouse,Male,Toronto,ON,Ontario,M4W 1J7,Canada,North America,7/13/1940
393097,Carol Larson,Female,Toronto,ON,Ontario,M4W 1J7,Canada,North America,5/1/1996
393616,Donald McDonald,Male,Cooksville,ON,Ontario,L5A 1V9,Canada,North America,6/13/1950
393641,Michael Lessard,Male,Hamilton,ON,Ontario,L8R 1H8,Canada,North America,6/12/1967
393739,Willard Remington,Male,Westmeath,ON,Ontario,K0J 2L0,Canada,North America,6/5/1980
394173,Jay Jones,Male,Toronto,ON,Ontario,M4E 2V5,Canada,North America,5/22/1959
394181,Debbie Watkins,Female,Dauphin,MB,Manitoba,R7N 2T3,Canada,North America,8/5/1961
394231,Ruben Webb,Male,Bowden,AB,Alberta,T0M 0K0,Canada,North America,2/4/1937
394434,Melissa Anthony,Female,CLYDE,AB,Alberta,T0G 0P0,Canada,North America,3/21/1958
394530,Mary Davis,Female,Cornwall,ON,Ontario,K6J 3R2,Canada,North America,3/4/1966
394778,Melinda Santos,Female,Brockville,ON,Ontario,K6V 4N8,Canada,North America,10/7/1961
394802,Robert Glenn,Male,Montreal,QC,Quebec,H3C 5K4,Canada,North America,3/7/1956
394929,Leon Stout,Male,Drummondville,QC,Quebec,J2C 4N1,Canada,North America,12/23/1974
395073,Michael Vandermark,Male,Toronto,ON,Ontario,M6H 4B6,Canada,North America,1/3/1983
395197,Sean Waddell,Male,Vancouver,BC,British Columbia,V6C 1B4,Canada,North America,9/27/1958
395280,Chris Duley,Female,Hespeler,ON,Ontario,N3C 1H3,Canada,North America,4/24/1960
395474,Thomas Campos,Male,Chesterville,ON,Ontario,K0C 1H0,Canada,North America,7/5/1948
395664,Janice Horner,Female,Winnipeg,MB,Manitoba,R3C 4L5,Canada,North America,6/30/1983
395914,Nancy Estrada,Female,Gorrie,ON,Ontario,N0G 1X0,Canada,North America,1/17/1954
395963,Kisha Bloch,Female,Grayson,SK,Saskatchewan,S4P 3Y2,Canada,North America,3/23/1940
396388,Annie Wright,Female,Calgary,AB,Alberta,T2E 6J8,Canada,North America,10/29/1985
396567,Shawanda Abreu,Female,Burnaby,BC,British Columbia,V5B 3C9,Canada,North America,8/23/1959
396631,William Miller,Male,Casselman,ON,Ontario,K0A 1M0,Canada,North America,4/27/1967
396894,Sasha Cooper,Female,Edmonton,AB,Alberta,T5M 3K3,Canada,North America,3/21/1941
396944,Zane Belgrave,Male,Toronto,ON,Ontario,M4P 1A6,Canada,North America,9/21/1975
396969,Ethel Donovan,Female,Toronto,ON,Ontario,M4P 1A6,Canada,North America,7/26/1982
397223,Clifford Glover,Male,Woss,BC,British Columbia,V0N 3P0,Canada,North America,11/11/1943
397267,Karen Barrett,Female,Kintore,ON,Ontario,N0M 2C0,Canada,North America,11/12/1945
397285,Stefani Atencio,Female,Montreal,QC,Quebec,H4J 1M9,Canada,North America,6/19/1949
397698,Kenneth Simpson,Male,Hope,BC,British Columbia,V0X 1L0,Canada,North America,5/9/2000
397885,Olga Nestor,Female,Guelph,ON,Ontario,N1H 2W8,Canada,North America,8/20/1955
397988,Ryan Arnold,Male,Toronto,ON,Ontario,M5H 1P6,Canada,North America,5/21/1998
398049,Richard Charley,Male,Chilliwack,BC,British Columbia,V2P 2S6,Canada,North America,4/30/1962
398056,Daniel Runyon,Male,Ottawa,ON,Ontario,K1P 5M7,Canada,North America,4/30/1958
398085,Jacob Mosley,Male,Toronto,ON,Ontario,M8V 3B6,Canada,North America,4/22/1990
398100,Daniel Bray,Male,Montreal,QC,Quebec,H2K 4J5,Canada,North America,2/24/1944
398156,Andrew Lott,Male,Burlington,ON,Ontario,L7P 2S9,Canada,North America,1/10/1963
398196,Barbara List,Female,Gibbons,AB,Alberta,T0A 1N0,Canada,North America,10/13/1974
398311,Shirley Moore,Female,Chilliwack,BC,British Columbia,V2P 2M1,Canada,North America,4/12/1941
398523,Raymond Miller,Male,St Clements,ON,Ontario,N0B 2M0,Canada,North America,7/9/1969
398577,Michael Cohen,Male,Montreal,QC,Quebec,H2K 4J5,Canada,North America,2/21/1973
398671,Isaac Carroll,Male,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,10/13/1952
398708,Deborah Painter,Female,Quebec,QC,Quebec,G1R 1B8,Canada,North America,4/7/1997
398751,Jorge Morgan,Male,Montreal,QC,Quebec,H3B 2M3,Canada,North America,4/8/1997
398841,Charles Cody,Male,Victoria,BC,British Columbia,V8W 2H9,Canada,North America,7/15/1990
399053,Gloria Daley,Female,Montreal,QC,Quebec,H3C 5K4,Canada,North America,3/5/2000
399145,Lucas Jones,Male,Toronto,ON,Ontario,M5H 1P6,Canada,North America,12/2/1990
399253,Betty Harrell,Female,Trois Rivieres,QC,Quebec,G9A 5S8,Canada,North America,8/4/1987
399805,Laura Carothers,Female,Barons,AB,Alberta,T0L 0G0,Canada,North America,8/27/1989
399877,Micah Skaggs,Male,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,1/30/1952
400009,Sven Mahler,Male,Fürstenberg,BB,Brandenburg,16794,Germany,Europe,4/9/1974
400031,Marie Werfel,Female,Mannweiler-Cölln,RP,Rheinland-Pfalz,67822,Germany,Europe,2/11/1992
400062,Eric Drechsler,Male,Lichtenfels,BY,Freistaat Bayern,96206,Germany,Europe,12/19/1963
400068,Lisa Bachmeier,Female,Ingelfingen,BW,Baden-Württemberg,74653,Germany,Europe,10/10/1997
400071,Jonas Schmidt,Male,Schweinfurt,BY,Freistaat Bayern,97409,Germany,Europe,9/4/1990
400379,Lea Richter,Female,Hausham,BY,Freistaat Bayern,83732,Germany,Europe,4/18/1994
400656,Barbara Pfeiffer,Female,Düsseldorf Hafen,NW,Nordrhein-Westfalen,40221,Germany,Europe,6/15/1975
400848,Simone Loewe,Female,Berghausen,RP,Rheinland-Pfalz,56368,Germany,Europe,7/28/1969
400856,Gabriele Schmidt,Female,Warngau,BY,Freistaat Bayern,83627,Germany,Europe,11/6/1996
401026,Peter Wirth,Male,Düsseldorf Oberbilk,NW,Nordrhein-Westfalen,40227,Germany,Europe,5/4/1976
401123,Thorsten Trommler,Male,Waldgrehweiler,RP,Rheinland-Pfalz,67822,Germany,Europe,9/24/1976
401221,Uwe Wexler,Male,Oberthulba,BY,Freistaat Bayern,97721,Germany,Europe,8/21/1971
401266,Stephan Probst,Male,Schutz,RP,Rheinland-Pfalz,54570,Germany,Europe,11/9/1956
401301,Sophie Abt,Female,Lengenbostel,NI,Niedersachsen,27419,Germany,Europe,6/14/1960
401389,Dennis Nagel,Male,Wietmarschen,NI,Niedersachsen,49835,Germany,Europe,9/5/1959
401492,Max Weissmuller,Male,Mastershausen,RP,Rheinland-Pfalz,56869,Germany,Europe,1/17/1975
401785,Katrin Eiffel,Female,Niederstotzingen,BW,Baden-Württemberg,89168,Germany,Europe,5/14/1994
401904,Florian Gruenewald,Male,Coswig,ST,Sachsen-Anhalt,6863,Germany,Europe,10/25/1949
402065,Jessika Konig,Female,Kaufbeuren,BY,Freistaat Bayern,87584,Germany,Europe,7/9/1950
402306,Uta Winkel,Female,Sanitz,MV,Mecklenburg-Vorpommern,18187,Germany,Europe,8/20/1938
402355,Jens Schultheiss,Male,Oberstedem,RP,Rheinland-Pfalz,54634,Germany,Europe,5/3/1966
402375,Katrin Bar,Female,Esslingen Mettingen,BW,Baden-Württemberg,73733,Germany,Europe,10/16/1951
402420,Johanna Gloeckner,Female,Bamberg,BY,Freistaat Bayern,96019,Germany,Europe,2/29/1952
402514,Martin Zweig,Male,Lipporn,RP,Rheinland-Pfalz,56357,Germany,Europe,11/11/1986
402727,Marcel Hoch,Male,Oelsnitz,SN,Freistaat Sachsen,8602,Germany,Europe,2/7/1993
402983,Laura Nacht,Female,Nonnenhorn,BY,Freistaat Bayern,88149,Germany,Europe,7/26/1957
402995,Martina Fenstermacher,Female,Hemsbach,BW,Baden-Württemberg,69502,Germany,Europe,7/10/1979
403041,Silke Waechter,Female,Reipeldingen,RP,Rheinland-Pfalz,54689,Germany,Europe,7/9/1939
403313,Ralf Kruger,Male,Hartenstein,SN,Freistaat Sachsen,8118,Germany,Europe,6/29/1942
403323,Monika Saenger,Female,Georgenthal,TH,Freistaat Thüringen,99886,Germany,Europe,6/21/1989
403332,Yvonne Achen,Female,Neuendettelsau,BY,Freistaat Bayern,91561,Germany,Europe,12/11/1973
403534,Mario Trommler,Male,Wolfsheim,RP,Rheinland-Pfalz,55578,Germany,Europe,9/8/1949
403540,Gabriele Reinhard,Female,Wallerfangen,TH,Freistaat Thüringen,66794,Germany,Europe,4/27/1980
403702,Michael Sanger,Male,Wolfenbüttel,NI,Niedersachsen,38300,Germany,Europe,5/3/1986
403740,Philipp Moeller,Male,Düsseldorf Karlstadt,NW,Nordrhein-Westfalen,40213,Germany,Europe,4/26/1976
403860,Christian Oster,Male,Berlin Wittenau,BE,Berlin,13435,Germany,Europe,9/22/1991
403915,Stefan Loewe,Male,Burgthann,BY,Freistaat Bayern,90559,Germany,Europe,8/10/1967
404002,Barbara Kluge,Female,Waldaschaff,BY,Freistaat Bayern,63857,Germany,Europe,10/2/1942
404256,Lisa Peters,Female,Planegg,BY,Freistaat Bayern,82142,Germany,Europe,9/24/1942
404266,Marcel Herz,Male,Reutlingen Betzenried,BW,Baden-Württemberg,72766,Germany,Europe,8/26/1966
404359,Sarah Scherer,Female,Taunusstein,HE,Hessen,65232,Germany,Europe,8/31/1993
404431,Juliane Fiedler,Female,Berlin Zehlendorf,BE,Berlin,14165,Germany,Europe,7/10/1936
404576,Wolfgang Mehler,Male,Wiesenttal,BY,Freistaat Bayern,91345,Germany,Europe,12/3/1967
404819,Kevin Scherer,Male,Kronach,BY,Freistaat Bayern,96313,Germany,Europe,10/16/1941
404860,Frank Möller,Male,Bischofsheim,BY,Freistaat Bayern,97653,Germany,Europe,10/18/1974
404911,Tanja Bieber,Female,Walldorf,BW,Baden-Württemberg,69190,Germany,Europe,4/21/1996
